Año,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2013,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
2013,5,0.0,2.3,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,56.9,6.4,39.9,0.0,0.3,3.6,4.8,22.6,20.8,0.0
2013,6,9.7,0.3,6.9,2.8,121.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.3,2.8,0.0,0.3,0.0,2.3,7.1,0.0,0.0,0.0,0.0,0.0,5.8,35.8,1.5,17.8,NaN
2013,7,15.0,30.2,2.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,30.5,1.5,0.0,0.0,0.0,0.0,7.6,0.0,0.3,0.0,0.0,0.0,0.0,4.8,0.8,0.3,0.0,0.5,0.3,0.0,5.6
2013,8,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.3,22.1,0.8,0.3,32.5,108.7,0.0,0.3,0.0,0.0,0.0,20.8,9.2,7.1,0.0,0.0,1.0,0.3,0.0,1.5,8.6
2013,9,12.7,15.5,4.3,20.1,11.2,11.9,0.3,13.5,0.0,2.0,9.9,1.3,0.8,0.0,13.2,10.9,1.3,11.7,5.1,3.6,4.8,12.2,0.0,0.0,0.0,3.3,0.3,0.0,36.8,33.0,NaN
2013,10,6.4,16.0,30.0,2.0,4.6,10.4,2.3,5.8,0.0,0.0,0.3,5.6,0.3,1.0,3.3,79.3,0.0,20.3,11.7,8.6,30.7,5.3,0.0,0.8,18.8,0.0,10.4,1.0,0.3,0.0,0.0
2013,11,19.8,0.3,0.0,2.5,1.8,5.6,0.0,4.1,22.4,0.8,0.0,0.0,0.0,21.3,2.8,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,NaN
2013,12,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
