Año,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2013,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.90,0.90,38.30,0.20,13.60,0.00,11.60,0.00,0.10,0.00,35.30,4.50,27.10,6.10,32.30,NaN
2013,10,34.40,31.80,0.50,7.10,33.00,15.50,2.80,0.00,0.00,0.20,3.30,16.80,0.00,0.00,3.70,6.30,1.10,246.40,8.50,20.90,11.40,0.00,22.30,10.60,5.60,22.00,0.20,43.10,2.00,0.00,2.30
2013,11,12.70,0.00,0.00,5.90,4.10,0.00,16.90,9.90,43.50,2.30,0.00,0.00,0.00,32.50,3.40,0.00,0.00,0.00,0.00,2.90,0.00,0.00,0.00,0.60,0.00,0.80,3.40,24.70,0.00,0.00,NaN
2013,12,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.00,7.80,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.70,NaN,NaN,NaN
2014,3,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00
2014,4,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.10,0.10,0.00,0.00,0.00,0.10,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,8.60,0.10,40.30,35.40,8.40,NaN
2014,5,0.00,1.20,0.00,0.00,0.00,2.70,22.00,12.10,17.20,34.10,5.00,0.10,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.70,21.30,0.00,0.00,1.80,0.00,3.00,29.10,27.30,25.60,27.70
2014,6,0.20,0.40,23.00,20.50,18.90,27.50,0.00,0.60,2.00,0.70,0.00,0.00,1.80,0.00,2.90,0.70,15.40,0.00,6.20,1.30,0.00,0.00,3.10,0.80,14.40,7.50,7.90,0.10,0.00,0.00,NaN
2014,7,0.00,3.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.60,3.90,8.30,0.50,0.00,11.10,0.00,0.00,0.00,0.70,3.40,0.00,0.00,0.00,0.20,2.10,0.40,0.00,0.00,0.00
2014,8,0.00,1.20,0.60,12.60,0.00,0.00,0.50,15.40,1.30,8.10,0.90,0.00,0.00,0.00,0.00,0.80,0.50,0.20,3.00,21.90,0.00,0.00,3.70,15.90,0.70,27.20,11.40,6.10,0.10,3.30,0.00
2014,9,0.00,10.40,13.80,0.00,34.70,13.10,0.10,0.00,0.00,28.00,42.60,29.10,18.10,23.10,0.60,6.70,26.10,47.40,50.60,4.10,8.30,22.30,25.30,5.80,18.80,5.20,12.30,16.00,14.90,0.00,NaN
2014,10,0.00,0.50,14.30,0.00,0.80,0.10,25.80,8.70,1.60,1.00,0.00,8.90,26.70,4.40,5.50,18.70,18.90,10.30,6.10,20.40,0.40,0.10,NaN,0.20,23.90,12.20,0.00,5.00,0.10,11.10,11.00
2014,11,10.00,0.20,0.00,0.00,2.50,0.70,0.00,0.00,0.60,0.00,0.00,0.00,0.00,10.10,0.00,6.00,2.90,0.00,0.00,1.00,0.00,0.00,0.00,4.60,5.20,0.20,6.40,0.10,0.00,0.00,NaN
2014,12,0.00,0.40,0.00,1.40,4.40,2.20,0.00,0.00,0.00,0.00,0.00,1.20,9.60,2.50,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00
2015,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.50,0.00,0.00,NaN,NaN,NaN
2015,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,NaN,NaN,NaN,0.40,NaN
2015,5,0.50,0.00,0.20,0.00,0.00,1.90,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.20,5.60,0.10,0.90,2.10,0.00,0.00,0.00,14.10,5.20,2.90,0.00,0.00,0.10,34.40,18.60
2015,6,0.20,3.50,15.10,19.60,34.50,12.70,9.60,0.30,5.40,8.50,0.10,12.60,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.30,12.20,0.80,0.00,0.00,0.40,1.10,4.10,0.30,9.50,0.00,NaN
2015,7,0.00,0.00,0.00,0.00,0.00,5.00,7.80,10.00,3.40,31.60,7.40,6.60,4.40,0.50,0.40,0.30,2.80,43.50,9.00,0.00,0.00,0.00,1.40,0.10,0.00,0.00,0.00,0.40,1.80,0.00,0.00
